Associated Gene Name	RefSeq Predicted Protein ID [e.g. XP_001720922]
PRPF40B	XP_011536444
PRPF40B	XP_011536437
PRPF40B	XP_011536438
PRPF40B	XP_006719387
PRPF40B	XP_006719388
PRPF40B	XP_011536440
PRPF40B	XP_011536446
PRPF40B	XP_011536443
TAF8	XP_011512599
HAND1	XP_005268588
TRAV13-1	
TAF8	
DIAPH3	XP_011533563
BOLA2	
NRIP3	XP_011518523
CCDC140	
SSH3	XP_005274127
PLOD1	
TARBP2	XP_005269179
TARBP2	XP_011537014
TARBP2	XP_005269172
PNLIPRP2	
TARBP2	XP_005269174
DIAPH3	
BIRC6	XP_005264506
BIRC6	XP_005264507
BIRC6	XP_006712117
BIRC6	XP_005264508
BIRC6	XP_005264509
BIRC6	XP_006712118
BIRC6	XP_005264510
BIRC6	XP_005264511
BIRC6	XP_011531305
BIRC6	XP_011531306
BIRC6	XP_006712119
BIRC6	XP_005264512
BIRC6	XP_006712120
KIAA0101	
NEK10	XP_011531706
NEK10	XP_011531707
NEK10	XP_011531708
NEK10	XP_011531709
NEK10	XP_011531710
NEK10	XP_011531711
NEK10	XP_006713060
NEK10	XP_006713061
NEK10	XP_006713062
NEK10	XP_011531712
NEK10	XP_011531713
NEK10	XP_011531714
NEK10	XP_006713064
BIRC6	
DIAPH3	XP_011533561
DIAPH3	XP_011533562
DIAPH3	XP_011533560
THAP10	
SSH3	XP_005274129
LZIC	XP_005263563
LZIC	XP_005263562
RP11-345J4.3	
DHRS9	
MDC1	XP_005274956
MDC1	XP_005274957
MDC1	XP_011544631
MDC1	XP_005274961
MDC1	XP_005274962
MDC1	XP_005274958
MDC1	XP_011544629
MDC1	XP_011544628
MDC1	XP_011544630
AKAP9	XP_011514022
GHR	
BEX4	
SSH3	
DHRS9	XP_011508777
DIAPH3	XP_006719939
DIAPH3	XP_011533564
NEK10	XP_011531715
NEK10	XP_006713065
NEK10	XP_011531716
NEK10	XP_011531717
TMEM14A	
C15orf57	
SLC10A1	
CMTM8	XP_011531719
DOHH	
HSPB8	
WNT5A	
EIF6	
BTNL2	XP_011546199
C1QL1	
SNRNP27	
NUTM2G	
CMTM8	
CCNE1	XP_011525742
CCNE1	XP_005259427
DOHH	XP_011526642
CCNE1	
WNT5A	XP_011532385
WNT5A	XP_011532386
WNT5A	XP_011532383
WNT5A	XP_011532390
WNT5A	XP_011532384
WNT5A	XP_011532391
WNT5A	XP_011532388
WNT5A	XP_011532387
WNT5A	XP_006713387
WNT5A	XP_011532389
MZB1	
PCDHGA2	
CCNE1	XP_006723520
IVNS1ABP	XP_011507381
IVNS1ABP	XP_011507382
IVNS1ABP	XP_005244900
PDZRN3	
P4HA1	
DHX32	
VCPKMT	
MARK1	
CCDC105	
IGFLR1	
OR4C15	
LZIC	XP_005263565
DUSP28	
STRA13	XP_005256396
HDAC8	XP_011529288
KCNK16	
OLFM3	
LZIC	XP_005263564
VCPKMT	XP_006720317
BTG2	
VCPKMT	XP_011535456
LZIC	
IVNS1ABP	
ORC6	
KCNK16	XP_011513236
TRAV12-2	
KCNK16	XP_011513237
LCE2A	
LSP1	
KIN	XP_006717497
KIN	XP_011517729
CC2D1B	XP_006710485
CC2D1B	XP_006710486
CC2D1B	XP_005270647
KIN	
MARK1	XP_011507863
MARK1	XP_006711389
MARK1	XP_011507864
OLFM3	XP_005270491
HSPA1L	XP_011545549
HSPA1L	XP_011545548
HSPA1L	XP_005272874
HSPA1L	XP_005272873
MARK1	XP_005273191
ZNF473	
RDH16	XP_011537225
ZNF641	XP_011536199
BEAN1	XP_011521186
BEAN1	XP_011521185
RGS19	
GBP3	XP_006710637
GBP3	XP_005270798
GBP3	XP_005270799
GBP3	XP_005270800
GBP3	XP_011539535
GBP3	XP_011539536
RPS29	
KY	XP_005247475
KY	XP_006713675
HP	XP_005255979
SLC37A1	
HOXA3	XP_005249788
HOXA3	XP_005249789
CES4A	XP_011521329
CES4A	XP_011521331
BROX	XP_006711236
BROX	XP_011507515
BROX	XP_005273126
BROX	XP_005273122
BROX	XP_011507516
RGS19	XP_011526788
RGS19	XP_011526787
MOK	
LCE4A	XP_011507023
ZNF641	XP_005268694
KY	XP_005247474
KRT1	
LCE4A	
BROX	XP_011507517
HOXA3	XP_006715778
HOXA3	XP_005249787
ZNF641	XP_011536200
ZNF641	XP_005268695
HOXA3	
KY	
ZNF641	
MYH9	XP_011528499
FABP7	
CES4A	
PTPRR	
GNS	
GHR	XP_011512333
HOXA3	XP_011513645
CES4A	XP_011521332
CC2D1B	XP_005270648
FABP7	XP_005266915
BEAN1	
BROX	XP_011507514
BTBD1	
CCDC102A	XP_011521771
SARS2	
BROX	
CC2D1B	
ZNF473	XP_011525009
BEAN1	XP_011521192
BEAN1	XP_011521191
BEAN1	XP_011521190
BEAN1	XP_011521193
BEAN1	XP_011521194
BEAN1	XP_011521195
PXK	
CC2D1B	XP_005270650
RPS21	
RNPEPL1	
ASGR1	XP_011522163
ING2	
XXbac-BPG32J3.22	
LINC00116	
CES4A	XP_011521333
CES4A	XP_011521328
CES4A	XP_005255953
CES4A	XP_011521330
CES4A	XP_005255954
AFG3L2	XP_011523903
SAC3D1	
CCDC73	XP_011518441
CCDC73	
AFG3L2	
HIGD2A	
GBP3	
VPS50	
SDR42E2	
ASGR1	XP_011522162
POGZ	XP_011507632
POGZ	XP_011507633
POGZ	XP_005245063
POGZ	XP_005245062
ASGR1	
RP11-302B13.5	
ZNF629	XP_005255279
COLEC11	
LGALS3BP	
SNX1	
HLF	XP_005257326
HLF	
MYH9	
PXK	XP_011532166
PXK	XP_011532167
PXK	XP_011532168
PXK	XP_011532170
SLC30A4	XP_011520299
AKT2	XP_011524917
AKT2	XP_011524920
AKT2	XP_011524921
AKT2	XP_011524923
AKT2	XP_011524919
AKT2	XP_011524922
AKT2	XP_011524918
AKT2	XP_011524916
HLF	XP_011523007
STK40	
UBAC2	
PLSCR4	XP_011511333
PLSCR4	XP_005247711
PLSCR4	XP_005247712
PXK	XP_005265312
PXK	XP_005265313
BIK	
PXK	XP_011532169
PXK	XP_005265309
KRT4	
PLSCR4	
ADA	XP_011526780
OR9G1	
SF3A1	
B3GALNT2	XP_006711812
RNPEPL1	XP_005247093
UBAC2	XP_006720010
CCDC125	XP_005248516
CCDC125	XP_006714632
CCDC125	XP_011541559
CCDC125	XP_011541560
CCDC125	XP_011541561
CCDC125	XP_006714633
CCDC125	XP_011541558
ADA	
ATP13A5	XP_011511071
ATP13A5	XP_011511072
ZNF563	XP_011526000
ZNF563	XP_006722714
ZNF563	XP_005259807
AKT2	
RP11-463D19.2	
ZNF563	
CCDC125	XP_005248521
ZNF563	XP_005259808
CLK3	XP_011519510
CLK3	XP_011519511
CLK3	XP_011519512
CLK3	XP_005254210
B3GALNT2	
CFAP52	
HSD17B12	
CCDC125	XP_005248518
CCDC125	XP_005248520
SLC18A2	
ADA	XP_005260293
RAD51C	
ATP6V1B2	
PLOD1	XP_011539896
ATP13A5	
PPIAL4F	
FIGN	
TRA2A	XP_011513633
CCDC125	XP_005248515
CCDC125	XP_011541557
PTPRR	XP_011536917
FAM122A	
TES	XP_005250315
COLEC11	XP_005263910
COLEC11	XP_006711960
CLDN3	
POGZ	XP_005245057
POGZ	XP_005245058
POGZ	XP_005245056
MBOAT7	XP_011545426
TES	
EVA1B	
FIGN	XP_011509691
FIGN	XP_011509692
FIGN	XP_005246718
FIGN	XP_011509693
FIGN	XP_005246719
KIR3DL2	XP_011545878
HSD17B12	XP_011518458
CD93	
CDCA7L	
HMOX2	XP_011545048
PPIL3	
UBAC2	XP_011519385
POGZ	
SMCR8	
SNX1	XP_005254668
OR1A1	
ASMT	
KIR3DL2	XP_011545879
RFPL4A	
LPL	
TRA2A	
SLC37A1	XP_011527917
SLC37A1	XP_005261198
SRP19	
PPIL3	XP_005246709
PPIL3	XP_011509660
CCDC65	
PSD3	XP_011542764
PSD3	XP_011542765
PSD3	XP_011542766
PSD3	XP_011542767
CT47A2	
RAD51C	XP_006722064
RAD51C	XP_006722065
KBTBD8	
IPMK	XP_011537867
ABC7-42404400C24.1	XP_011538551
ABC7-42404400C24.1	XP_011538552
ABC7-42404400C24.1	XP_011538553
ABC7-42404400C24.1	XP_011538733
ABC7-42404400C24.1	XP_011538734
ABC7-42404400C24.1	XP_011538735
ABC7-42404400C24.1	XP_011538736
ABC7-42404400C24.1	XP_011538737
ABC7-42404400C24.1	XP_011538738
ABC7-42404400C24.1	XP_011538739
ABC7-42404400C24.1	XP_011538740
ABC7-42404400C24.1	XP_006718156
PSMA2	
C5orf15	
ABC7-42404400C24.1	XP_006718157
ABC7-42404400C24.1	XP_006718158
CDX1	
PSD3	XP_011542776
PSD3	XP_011542777
PSD3	XP_011542778
ABC7-42404400C24.1	XP_006718160
CLK3	
PSD3	
CCDC65	XP_011537210
TRA2A	XP_005249782
TRA2A	XP_006715776
PSD3	XP_011542768
PSD3	XP_011542772
ZBED5	
KBTBD8	XP_005264828
CLK3	XP_005254208
CLK3	XP_011519508
CLK3	XP_011519509
CLK3	XP_011519507
CITED2	
JUN	
PLA2G1B	
SDR39U1	XP_011535277
ZNF79	
MAP3K5	XP_011534140
MAP3K5	XP_011534139
MIF	
RNF125	XP_011524348
CHP1	
CCT7	
RNF125	
SDR39U1	
SDR39U1	XP_011535279
PKD1L1	XP_011513465
TRHDE	XP_011536550
SDR39U1	XP_005267930
TRHDE	
ZNF79	XP_006717342
ZNF79	XP_011517291
ALG5	XP_005266419
LRRC75B	
RAD51C	XP_006722067
RAD51C	XP_006722068
RAD51C	XP_011523394
RAD51C	XP_011523395
RAD51C	XP_011523396
PKD1L1	
SPATS2L	XP_011509241
SPATS2L	XP_005246514
SPATS2L	XP_005246513
VWA2	XP_011538056
VWA2	XP_011538060
VWA2	XP_011538064
VWA2	XP_011538058
VWA2	XP_011538057
VWA2	XP_011538059
GPANK1	XP_005249460
C8orf46	
PPIL3	XP_005246708
VWA2	
SDR9C7	
FUT10	
DNTTIP1	
ALG5	
RGMA	
OTUD5	
TTC27	
GTF3C4	
ZNF646	XP_005255768
ZNF646	XP_005255767
ZNF646	XP_011544292
ZNF646	
LARS	XP_011535957
LARS	XP_011535959
BANP	
C1orf68	
ZNF646	XP_005255769
IQCD	
CCT7	XP_011530780
CCT7	XP_011530781
SPATS2L	XP_005246516
SPATS2L	XP_011509242
OTUD5	XP_011542234
OTUD5	XP_005278096
OTUD5	XP_006724600
LARS	XP_011535958
TRIM14	XP_005252377
NCR3	XP_011546152
NCR3	XP_006725871
FAM193B	XP_006714938
FAM193B	XP_011532874
IQCD	XP_005253891
IQCD	XP_005253889
IQCD	XP_011536164
IQCD	XP_005253890
IQCD	XP_011536165
SPATS2L	XP_005246515
GPANK1	XP_011513211
GPANK1	XP_006715267
GPANK1	XP_011513212
TRIM14	XP_006717402
TRIM14	XP_011517546
TRIM14	
UTF1	
PEX5	
USP10	XP_006721393
USP10	XP_006721394
USP10	XP_006721395
USP10	XP_011521745
VIPR2	XP_006716170
FAM193B	
VIPR2	XP_011514852
VIPR2	XP_011514853
CHP1	XP_005254197
MT3	
C19orf84	
STMND1	
VIPR2	XP_005249618
OTUD5	XP_005272679
KLHDC8B	XP_006713078
KLHDC8B	XP_006713079
KLHDC8B	XP_005264995
PDHA1	
VIPR2	
FKBP2	
USP10	
FURIN	
NRXN1	XP_005264700
OTUD5	XP_005278099
OTUD5	XP_011542235
TTC27	XP_011531260
TTC27	XP_005264473
SH3D21	XP_011540455
SH3D21	XP_011540456
SH3D21	
SPATS2L	XP_011509240
CXorf66	
F5	
FKBP2	XP_005273905
ENKUR	XP_011517650
SCIMP	
ZNF44	
ENKUR	
SLC18B1	XP_011533722
SCIMP	XP_005256688
SLC18B1	
ENKUR	XP_006717452
FAM193B	XP_006714947
ZNF223	
RELL2	
SYPL1	
USP10	XP_011521742
USP10	XP_011521743
OR10D3	
DNAJB2	
SH3D21	XP_011540451
SH3D21	XP_011540452
SH3D21	XP_011540453
SH3D21	XP_011540454
ISYNA1	
ZNF44	XP_011526364
ZNF44	XP_011526365
ZNF44	XP_011526366
POLR1E	
ZFPM2	XP_011515248
ZFPM2	XP_011515249
ZFPM2	XP_011515250
LARS	
ZNF44	XP_011526367
ZNF44	XP_011526368
ZNF44	XP_005259991
LENG9	
RELL2	XP_011535925
RELL2	XP_011535927
B3GAT3	XP_011543238
MYLPF	
SYPL1	XP_006716162
RELL2	XP_005268471
RELL2	XP_011535926
VGLL4	
GOLGB1	XP_006713651
GOLGB1	XP_006713652
GOLGB1	XP_006713653
B3GAT3	
SOX6	
POLR1E	XP_005251604
ZFPM2	
KLF7	XP_011510373
KLF7	XP_005246983
KLF7	XP_006712878
KLF7	XP_011510374
GOLGB1	XP_006713650
GOLGB1	XP_005247429
GOLGB1	XP_005247430
GOLGB1	XP_006713654
GOLGB1	XP_005247428
GOLGB1	XP_011511001
GPR68	XP_006720325
GPR68	XP_011535499
GPR68	XP_005268169
GPR68	XP_005268168
GPR68	XP_011535500
GPR68	XP_011535501
GPR68	XP_011535502
NUDT8	
KLF7	XP_011510376
GPR68	
NAF1	
DNAJC18	
LRRC58	
GPR68	XP_011535498
GPR68	XP_005268167
MOBP	
VGLL4	XP_011532570
VGLL4	XP_011532571
MOK	XP_006720289
DEFA1B	XP_011533042
KLF7	
WNT3A	
AC068533.7	
GFPT2	XP_006715005
CHTF18	XP_011520874
NAF1	XP_011530712
GFPT2	
PHYKPL	XP_011532971
PHYKPL	XP_011532973
PHYKPL	XP_011532974
PHYKPL	XP_006714988
PHYKPL	XP_011532975
PHYKPL	XP_011532979
PHYKPL	XP_005266059
TMEM147	
CHTF18	
FAM179B	
VWA7	XP_005275677
NACA	
CHTF18	XP_005255527
CHTF18	XP_005255529
CHTF18	XP_005255528
CAPSL	
BLOC1S6	
RRP9	
VPS50	XP_011514697
NRXN1	XP_011531479
NRXN1	XP_006712200
NRXN1	XP_011531481
ORAOV1	
NRXN1	
CAPSL	XP_006714507
FAM179B	XP_011534873
FAM179B	XP_005267508
NEK2	XP_005273204
ACAT1	
SECTM1	XP_011521890
SECTM1	XP_005256449
XBP1	
VGLL4	XP_011532569
CD200R1	
SYNPR	
SECTM1	
NEK2	
SGSM2	
NRG4	
ORAOV1	XP_006718533
SLC30A2	
PYY	XP_011523337
ELMOD3	
CEP57L1	
ADAR	
NPY2R	
PYY	
SLC30A3	XP_005264608
SLC30A3	XP_011531403
NPY2R	XP_005263090
NPY2R	XP_005263091
SLC30A3	XP_005264604
ISYNA1	XP_011526361
GOLGB1	
CSNK1D	
GATA5	XP_006723762
SLC30A3	
CTD-2105E13.6	
ADAR	XP_006711176
ADAR	XP_006711175
ADAR	XP_006711174
PCBP2	
PDHA1	XP_011543833
PDHA1	XP_011543834
ZNF195	
ADAR	XP_011507363
ADAR	XP_011507362
ADAR	XP_006711172
ADAR	XP_011507364
SARM1	
MYL6	
AP000295.9	
VPS13B	XP_011515168
VPS13B	XP_011515167
CXADR	XP_011527777
CXADR	XP_011527778
BICD1	
EML2	
VWA7	XP_005274951
SASS6	
TMEM176A	XP_011514678
TMEM176A	XP_011514679
CXADR	XP_011527779
CXADR	XP_011527780
CXADR	XP_011527781
BCL2L11	
LYZL6	XP_005258070
CXADR	
RP11-577H5.5	
TMEM176A	
NRXN1	XP_011531469
NRXN1	XP_011531470
NRXN1	XP_005264699
NRXN1	XP_011531472
NRXN1	XP_011531474
NRXN1	XP_011531482
NRXN1	XP_006712203
NRXN1	XP_011531473
SEL1L	XP_005268045
SEL1L	XP_005268046
NCOA6	
FMOD	
MORC4	
TPRG1L	
NRXN1	XP_011531471
NRXN1	XP_011531475
NRXN1	XP_011531478
NRXN1	XP_011531477
TMEM158	
CEACAM20	
NRXN1	XP_011531480
NRXN1	XP_011531476
USP17L19	
SEL1L	
POLR2J2	
EML2	XP_011525000
SC5D	
ZNF195	XP_011518654
ZNF195	XP_006718369
CYP4Z1	
FJX1	
EML2	XP_006723189
EML2	XP_011525002
KIR2DS1	XP_011546672
EML2	XP_006723188
EML2	XP_011524996
EML2	XP_011524997
EML2	XP_011524998
NDUFA12	
NACA	XP_006719484
DIRAS3	XP_006711090
CEACAM20	XP_011524731
CEACAM20	XP_011524732
DIRAS3	
ZNF195	XP_011518655
NACA	XP_006719482
NACA	XP_006719481
NACA	XP_006719483
TRIM38	XP_005248857
TRIM38	XP_005248856
FAAP100	
HSF1	XP_005272373
BANP	XP_011521487
PHYKPL	
ZMPSTE24	XP_011538788
HSF1	XP_005272372
ARMC12	
BICD1	XP_011519114
BICD1	XP_011519115
BICD1	XP_011519116
BICD1	XP_011519117
BICD1	XP_011519118
BICD1	XP_005253522
BICD1	XP_006719197
HSF1	
SHMT1	XP_005256824
LENG8	XP_005277296
LENG8	XP_005277297
LENG8	XP_011546845
LENG8	XP_005277298
LENG8	XP_005277301
TUBA4B	
DAPL1	
SHMT1	
FAM71E2	
ARMC12	XP_011512684
LENG8	XP_006726369
ZNF786	
SHMT1	XP_011522294
CCER1	
SLC26A6	
LENG8	XP_005277299
LENG8	XP_005277300
FSCN3	
VPS13B	XP_011515157
VPS13B	XP_011515158
VPS13B	XP_011515159
VPS13B	XP_011515160
NACA	XP_006719477
NACA	XP_006719475
NACA	XP_006719476
NACA	XP_011536691
SULT1C3	XP_011509514
MORC4	XP_005262247
MORC4	XP_006724754
MRGPRX1	
DDN	XP_011536357
BANP	XP_005256065
BANP	XP_011521483
BANP	XP_005256066
FAAP100	XP_006722174
FAAP100	XP_006722175
ZNF195	XP_011518652
ZNF195	XP_011518653
BANP	XP_011521472
BANP	XP_011521473
BANP	XP_011521474
BANP	XP_011521475
BANP	XP_011521476
BANP	XP_011521477
BANP	XP_011521478
BANP	XP_011521479
BANP	XP_011521480
BANP	XP_011521481
BANP	XP_011521482
BANP	XP_011521489
BANP	XP_011521485
BANP	XP_011521486
OIT3	
GPT2	
CEP57L1	XP_005266994
CEP57L1	XP_011534061
CEP57L1	XP_006715525
CEP57L1	XP_005266992
CEP57L1	XP_005266995
NCOA6	XP_011527024
NCOA6	XP_011527033
NCOA6	XP_011527027
DVL1	XP_005244790
FOXP2	
NCOA6	XP_011527023
NCOA6	XP_011527025
NCOA6	XP_011527026
NCOA6	XP_011527028
NCOA6	XP_011527029
NCOA6	XP_011527030
NCOA6	XP_011527031
CT45A7	XP_011529531
CT45A7	XP_003960131
SPATA24	XP_005271973
PRKD2	
NCOA6	XP_011527037
PIP5K1B	XP_005252318
PIP5K1B	XP_006717363
PIP5K1B	XP_011517387
PIP5K1B	XP_011517385
PIP5K1B	XP_011517384
PIP5K1B	XP_011517386
PIP5K1B	XP_005252319
KLK3	
OTOA	
NCOA6	XP_011527032
NCOA6	XP_006723818
CT45A7	XP_005278212
SPATA24	
DVL1	XP_005244789
DVL1	XP_005244788
PIP5K1B	
NUDT16L1	
DVL1	
RP11-11N7.5	
LRRC37A2	XP_011544659
LRRC37A2	XP_011544656
LRRC37A2	XP_011544657
BTK	
P2RY8	XP_011543933
P2RY8	XP_011543934
P2RY8	XP_005274835
P2RY8	XP_011544481
P2RY8	XP_005274486
P2RY8	XP_011544480
OTOA	XP_011544049
PIP5K1B	XP_006717364
LY6H	
IHH	
TMEM185A	
ALDH6A1	
TSEN34	XP_006726266
TSEN34	XP_005259298
TSEN34	XP_011546094
TSEN34	XP_011546291
TSEN34	XP_011546470
TSEN34	XP_011546662
TSEN34	XP_011546927
ZNF566	
SNRPC	
NUDT16L1	XP_005255690
OTOA	XP_011544050
TSEN34	XP_011547018
TSEN34	XP_011547017
CSNK1D	XP_005256394
NOP16	
STYX	
ZNF566	XP_011525730
ZNF566	XP_005259413
IRAK1	
RPL37A	
MOG	XP_005275309
STYX	XP_011535410
STYX	XP_006720305
CSNK1D	XP_005256393
CEP57L1	XP_011534063
PLA2G4A	XP_011507943
PLA2G4A	XP_005245324
PLA2G4A	XP_011507944
PLA2G4A	XP_011507945
SCAND1	
KLF4	
IRAK1	XP_011529460
LMTK2	XP_011514283
AP2A1	XP_011524859
CEP57L1	XP_005266993
COASY	
ELMOD3	XP_005264655
ELMOD3	XP_005264653
ELMOD3	XP_005264654
CEP57L1	XP_011534062
VWC2	
RHOC	
ZNF566	XP_006723510
ALG9	
CHRNA4	
CEP57L1	XP_006715524
RPAIN	
CHMP2A	
ASNS	
SLX4	XP_011521017
CEP57L1	XP_011534065
PRKD2	XP_005258773
RABL2B	
CYP3A7	
BCL2L11	XP_005263608
AP2A1	XP_011524858
AMPD3	
PTPRD	XP_011516282
PTPRD	XP_011516294
PRR23D2	XP_011542113
PRR23D2	XP_005272459
TMEM68	
PTPRD	XP_011516297
PTPRD	XP_011516298
PTPRD	XP_006716896
DAP3	
PTPRD	XP_006716897
PTPRD	XP_006716895
CTGF	
RPL13A	
KLK3	XP_011525225
METAP2	
ACOT6	
PRODH2	
CHMP2A	XP_005258803
CHMP2A	XP_005258804
IRAK1	XP_005274725
PTPRD	
KEL	XP_005250050
IGFN1	
RABL2B	XP_011528970
RABL2B	XP_011528971
RABL2B	XP_011528972
RABL2B	XP_011528973
RABL2B	XP_011528975
RABL2B	XP_011528976
RABL2B	XP_005261956
KRT26	
ETFA	
MYO1F	XP_011526326
MYO1F	XP_011526327
MYO1F	XP_011526328
MYO1F	XP_011526329
CHRNA4	XP_011526826
PDLIM3	
AP2A1	
MYO1F	
SYNE4	
KEL	
SGSM2	XP_011522404
SGSM2	XP_011522405
SGSM2	XP_011522406
SGSM2	XP_011522408
SGSM2	XP_011522403
SGSM2	XP_011522409
SUPV3L1	XP_011538408
SUPV3L1	XP_011538409
RABL2B	XP_011528977
RDH5	
SLC39A14	XP_011542779
SKOR1	
SLC39A14	
NAIP	XP_006726282
NAIP	XP_011545278
NAIP	XP_005276859
NAIP	XP_011545275
REG1B	
KLK3	XP_011525226
ADAMTS6	XP_011541417
ADAMTS6	XP_011541418
ADAMTS6	XP_011541419
ADAMTS6	XP_011541423
ADAMTS6	XP_011541415
ADAMTS6	XP_011541416
NAIP	XP_011545276
SKOR1	XP_011519850
GAS2L2	XP_006721859
FAM3D	XP_011531650
FAM3D	XP_011531651
FAM3D	XP_011531652
FAM3D	XP_005264920
FAM3D	XP_005264921
FAM3D	XP_011531654
FAM3D	XP_011531655
FAM3D	XP_006713030
FAM3D	XP_011531656
FAM3D	XP_011531653
FAM3D	XP_006713028
FAM3D	XP_005264919
PTPRD	XP_006716900
SGSM2	XP_011522407
SGSM2	XP_011522410
PTPRD	XP_006716901
PTPRD	XP_006716902
PTPRD	XP_006716898
GAS2L2	
FAM3D	
PTPRD	XP_006716899
PTPRD	XP_011516283
PTPRD	XP_011516284
PTPRD	XP_011516285
PTPRD	XP_006716880
PTPRD	XP_011516286
PTPRD	XP_006716882
PTPRD	XP_011516287
PTPRD	XP_011516288
PTPRD	XP_011516289
PTPRD	XP_011516290
PTPRD	XP_011516291
PTPRD	XP_011516292
PTPRD	XP_011516293
PTPRD	XP_006716886
PTPRD	XP_006716888
PTPRD	XP_011516295
PTPRD	XP_006716890
PTPRD	XP_011516296
DAP3	XP_011508274
SPATA5	XP_011529980
SPATA5	XP_005262840
SPATA5	XP_011529981
LENG8	XP_005258538
LENG8	XP_005258539
LENG8	XP_011546989
LENG8	XP_005258540
LENG8	XP_005258543
BCL2L11	XP_005263611
C1orf162	XP_011539014
NUDT12	XP_005272152
SLC39A14	XP_006716386
SLC39A14	XP_005273520
SLC39A14	XP_006716387
SLC39A14	XP_005273522
SLC39A14	XP_005273523
VPS13B	XP_011515151
TYW1B	
DNAJC8	
TCL1A	
DNAJC27	
NUDT12	XP_005272154
C1orf162	
NAIP	XP_011545277
NAIP	XP_011545279
NAIP	XP_011545280
NAIP	XP_011545650
NAIP	XP_006726285
LENG8	XP_006726249
SUPV3L1	
VPS13B	XP_011515150
VPS13B	XP_011515152
VPS13B	XP_005250858
VPS13B	XP_005250857
SLC39A14	XP_011542780
COASY	XP_011523602
VPS13B	
WASL	
H6PD	XP_005263597
H6PD	XP_006711115
H6PD	XP_011540748
LENG8	XP_005258541
LENG8	XP_005258542
E2F1	
DAP3	XP_005245539
DAP3	XP_005245537
TYW1B	XP_011514532
HLA-G	XP_011546184
IGFN1	XP_006711681
IGFN1	XP_005245637
IGFN1	XP_011508422
IGFN1	XP_011508423
GNG12	
ZNF181	
ADAMTS6	
H6PD	XP_005263596
ZNF69	XP_006722936
ZNF69	XP_005260116
ZNF69	XP_005260115
ZNF69	
COASY	XP_006722179
DHX34	XP_011525854
DHX34	XP_005259500
DHX34	XP_011525853
DHX34	XP_011525852
METAP2	XP_005268640
USP17L15	
ZNF69	XP_006722937
ZNF69	XP_005260117
GDNF	XP_011512331
GDNF	XP_011512330
SYT1	
COX6B2	
SYT1	XP_011537012
SSX2	
ZNF181	XP_006723247
ZNF181	XP_005258907
SYT1	XP_005269170
SYT1	XP_006719639
MYLIP	XP_005249089
GDNF	
ZNF181	XP_011525198
ZNF181	XP_005258908
ZNF181	XP_006723246
ZNF181	XP_005258906
ZFAND4	XP_011538669
MYLIP	XP_005249090
ZFAND4	
SYNE4	XP_005258655
NPIPB15	XP_011506976
NPIPB15	XP_011506977
NPIPB15	XP_011506979
NPIPB15	XP_011521797
NPIPB15	XP_011521798
NPIPB15	XP_011521801
NPIPB15	XP_011521800
NPIPB15	XP_011521799
SPRY3	XP_011529400
SPRY3	XP_011529403
SPRY3	XP_011529401
SPRY3	XP_011529402
SPDYE16	XP_011515054
SPDYE16	XP_011515053
CHP2	
RFC2	
FRMPD4	XP_005274689
FRMPD4	XP_011543915
PRMT9	XP_005263395
SPDYE16	XP_006716274
RP11-574K11.31	
DHX34	
DAP3	XP_005245538
ALG9	XP_005277781
ALG9	XP_011541293
FRMPD4	
APOBEC3B	
FOXP2	XP_011515008
CCDC77	
YBX2	
ANKRD20A4	
PCDHGB4	
MOB2	
POLR2D	
CHST1	XP_006718419
PRMT9	
GDNF	XP_011512332
TRA2B	
ZNF222	
ETV4	XP_011522815
ETV4	
TMEM68	XP_011515756
TMEM68	XP_005251207
RGS16	
DDX3X	
PGRMC1	
ABCD2	XP_011536330
ABCD2	XP_011536329
S100G	
LILRB1	XP_011524634
DNAJC12	
THOC6	
DNAJC12	XP_011538269
ELF1	
ZNF222	XP_005259266
PRELP	
CCDC59	
VENTX	
SUCLG1	
LILRB1	XP_011524635
LILRB1	XP_011524638
LONRF1	XP_005273742
LONRF1	XP_011542996
NKIRAS2	
C2orf69	
ZNF222	XP_005259265
TEAD4	
ETV4	XP_011522813
ETV4	XP_011522814
GNG11	
ZFAND4	XP_006718136
ZFAND4	XP_005271898
ZFAND4	XP_005271900
ZFAND4	XP_005271899
ZFAND4	XP_005271901
SLC35D1	XP_011539372
SLC35D1	XP_006710541
CLPTM1L	XP_011512446
DDX3X	XP_011542194
B3GNT2	
LILRB1	XP_011524633
LILRB1	XP_011524641
LILRB1	XP_011524637
DDX41	XP_006714933
B3GNT2	XP_011530788
CLPTM1L	
LILRB1	XP_011545369
NPW	
TMEM68	XP_011515757
LEFTY2	
LBX1	XP_005269500
LONRF1	
ATXN1L	
SEMA3G	
SEMA3C	XP_005250170
LILRB1	XP_011524636
ETV4	XP_011522816
DDX41	
SEMA3C	
CLIC3	
NKIRAS2	XP_011522984
SLC12A6	
PHF2	XP_005252108
PHF2	XP_011517086
PHF2	XP_006717206
MAMSTR	XP_011525112
MAMSTR	XP_011525110
MAMSTR	XP_006723223
PHF2	
ALG9	XP_011541295
PRSS3	XP_011516267
MGAT5	XP_005263726
MGAT5	XP_005263725
RWDD2A	XP_005248705
RWDD2A	XP_011533706
ERVW-1	
MYH7B	XP_006723903
MYH7B	XP_011527243
MYH7B	XP_011527244
MYH7B	XP_011527245
MYH7B	XP_011527246
